shaft_diameter,hub_length,shaft_type,shaft_material,has_bending,safety_factor,surface_condition,mu_override,hub_outer_diameter,shaft_inner_diameter,required_torque,pref_ease,pref_movement,pref_cost,pref_vibration,pref_speed,pref_bidirectional,pref_maintenance,pref_durability,label,analytical_label,feasible
210.0,128.0,solid,Stainless 304,0.0,1.6,dry,0.19,518.0,,9139651.0,0.7,0.7,0.3,0.8,0.3,0.2,0.4,1.0,spline,spline,1.0
90.0,98.0,solid,Steel S235,1.0,1.7,oiled,0.14,221.0,,693744.0,0.7,0.0,1.0,0.4,0.4,0.4,0.8,0.8,key,key,1.0
110.0,76.0,solid,Steel E360,0.0,1.6,dry,,271.0,,1547141.0,0.1,0.0,0.1,0.7,0.1,0.4,0.2,1.0,press,press,1.0
40.0,20.0,solid,Aluminum 6061,0.0,1.7,dry,0.15,93.0,,48372.0,0.2,0.9,0.0,0.6,0.5,0.7,1.0,0.4,spline,spline,1.0
60.0,69.0,solid,Steel C45,1.0,1.5,dry,,142.0,,358249.0,0.8,0.6,1.0,1.0,0.0,0.2,0.7,0.0,key,key,1.0
70.0,85.0,solid,SteelC45E,1.0,1.5,dry,,146.0,,213050.0,0.6,1.0,0.5,0.1,0.4,0.0,0.9,0.3,key,key,1.0
110.0,130.0,hollow,Steel S235,1.0,1.6,oiled,,262.0,34.0,1942770.0,0.2,0.6,1.0,0.4,0.8,1.0,0.2,1.0,spline,spline,1.0
50.0,55.0,solid,SteelC45E,1.0,1.7,oiled,,112.0,,76207.0,0.6,0.7,0.4,0.1,0.4,1.0,0.8,0.7,spline,spline,1.0
50.0,59.0,solid,Aluminum 7075,1.0,1.6,dry,0.15,108.0,,202300.0,0.3,0.3,1.0,0.4,1.0,0.4,0.6,0.1,press,press,1.0
45.0,44.0,solid,Steel 42CrMo4,1.0,1.7,dry,,122.0,,94811.0,0.5,0.2,0.1,0.7,0.4,0.7,0.4,0.3,spline,spline,1.0
45.0,35.0,solid,Steel S235,0.0,1.4,oiled,0.08,91.0,,63386.0,0.1,0.4,0.7,0.9,0.1,0.1,0.5,0.2,key,key,1.0
45.0,52.0,hollow,Steel E360,1.0,1.7,dry,,100.0,22.0,144844.0,0.3,1.0,0.3,0.5,0.6,0.6,0.2,0.1,spline,spline,1.0
45.0,41.0,solid,Stainless 304,1.0,1.6,dry,,118.0,,50570.0,0.8,0.2,0.0,1.0,0.9,0.6,0.9,0.8,spline,spline,1.0
100.0,67.0,solid,SteelC45E,0.0,1.6,oiled,0.13,239.0,,1287619.0,0.8,0.3,0.0,0.0,0.1,1.0,0.1,0.1,spline,spline,1.0
80.0,96.0,solid,Steel 16MnCr5,1.0,1.7,oiled,,233.0,,256805.0,0.8,0.9,0.0,0.5,0.7,0.1,0.9,0.3,spline,spline,1.0
100.0,96.0,solid,Cast Iron GG25,1.0,1.7,dry,,264.0,,765593.0,0.2,0.5,0.2,0.2,1.0,0.0,0.5,1.0,spline,spline,1.0
25.0,29.0,hollow,Steel 42CrMo4,1.0,1.8,dry,,60.0,10.0,24998.0,0.6,0.7,0.3,0.9,0.5,0.7,0.1,0.0,spline,spline,1.0
50.0,45.0,hollow,Steel C45,1.0,1.7,dry,,101.0,23.0,51670.0,0.5,0.8,0.6,0.0,0.7,0.9,0.1,0.5,spline,spline,1.0
35.0,15.0,solid,Bronze CuSn8,0.0,1.4,oiled,,64.0,,55262.0,0.0,0.4,0.2,1.0,0.8,0.1,0.5,0.2,press,press,1.0
25.0,11.0,hollow,Stainless 304,0.0,1.4,dry,,61.0,15.0,10396.0,1.0,0.7,1.0,0.4,0.8,0.2,0.8,0.8,spline,spline,1.0
120.0,83.0,solid,Steel 16MnCr5,0.0,1.3,dry,,302.0,,995751.0,0.2,0.2,0.6,0.8,1.0,0.0,0.3,0.3,key,key,1.0
25.0,25.0,solid,Cast Iron GG25,1.0,1.5,oiled,0.14,63.0,,23245.0,0.5,0.8,0.3,0.6,0.0,0.9,0.7,0.2,spline,spline,1.0
90.0,105.0,solid,Steel 42CrMo4,1.0,1.9,dry,0.21,212.0,,304668.0,0.3,0.4,0.2,0.8,0.6,0.6,0.0,0.3,spline,spline,1.0
20.0,10.0,hollow,Cast Iron GG25,0.0,1.4,dry,,40.0,8.0,10903.0,0.5,0.1,0.9,0.0,0.1,0.4,0.2,0.4,press,press,1.0
50.0,65.0,hollow,SteelC45E,1.0,2.0,dry,,139.0,29.0,170244.0,0.4,0.6,0.3,0.7,0.5,0.9,0.9,1.0,spline,spline,1.0
40.0,19.0,solid,Steel 42CrMo4,0.0,1.7,dry,,81.0,,78865.0,0.0,0.0,0.2,0.8,0.3,0.9,0.7,1.0,spline,spline,1.0
40.0,43.0,solid,Cast Iron GG25,1.0,1.5,dry,0.2,100.0,,50569.0,1.0,0.6,0.6,1.0,0.9,0.7,0.9,0.7,spline,spline,1.0
30.0,17.0,solid,Aluminum 6061,0.0,1.5,dry,,76.0,,21715.0,0.2,0.5,0.8,0.2,1.0,0.1,0.5,0.0,press,press,1.0
50.0,50.0,solid,Cast Iron GGG40,1.0,1.9,oiled,,110.0,,197854.0,0.7,0.0,1.0,0.4,0.9,1.0,0.9,0.8,press,press,1.0
20.0,19.0,solid,Steel 42CrMo4,1.0,1.5,oiled,0.24,58.0,,10730.0,1.0,0.1,0.5,0.7,0.6,0.1,0.9,0.1,key,key,1.0
50.0,30.0,solid,Aluminum 6061,0.0,1.4,oiled,,125.0,,194810.0,0.2,0.3,0.7,0.9,0.9,0.6,0.0,0.3,spline,spline,1.0
100.0,123.0,solid,SteelC45E,1.0,1.8,dry,0.24,233.0,,1175723.0,0.2,0.2,0.9,0.6,0.9,1.0,0.3,0.6,spline,spline,1.0
40.0,40.0,solid,Steel E360,1.0,1.8,dry,,112.0,,91307.0,0.8,0.3,0.5,0.7,0.4,0.9,1.0,0.0,key,key,1.0
35.0,34.0,hollow,Stainless 304,1.0,1.8,dry,,77.0,11.0,57767.0,0.8,0.8,0.1,0.5,0.1,0.2,0.6,0.7,spline,spline,1.0
45.0,29.0,solid,Bronze CuSn8,0.0,1.5,dry,,105.0,,129450.0,0.8,0.0,0.8,0.1,0.7,0.2,0.8,0.4,press,press,1.0
100.0,117.0,solid,Steel 42CrMo4,1.0,1.3,oiled,,247.0,,958788.0,0.6,0.9,0.7,0.5,0.7,0.1,0.6,0.3,key,key,1.0
30.0,30.0,solid,Steel 42CrMo4,1.0,1.7,oiled,,78.0,,30339.0,1.0,0.3,0.9,0.4,0.3,0.1,0.2,0.5,key,key,1.0
30.0,35.0,solid,Cast Iron GG25,1.0,1.7,dry,,78.0,,41749.0,0.4,0.5,0.2,0.6,0.1,0.4,0.5,0.4,key,key,1.0
35.0,15.0,solid,Stainless 304,0.0,1.5,dry,,75.0,,32956.0,0.6,0.0,0.3,0.0,0.2,0.1,0.4,0.0,key,key,1.0
80.0,96.0,solid,SteelC45E,1.0,1.5,oiled,,201.0,,536233.0,0.6,0.0,0.0,0.1,1.0,0.4,1.0,0.3,key,key,1.0
30.0,31.0,hollow,Cast Iron GGG40,1.0,1.6,oiled,,63.0,16.0,23436.0,0.3,0.5,0.2,0.0,0.8,0.2,0.3,0.1,spline,spline,1.0
50.0,53.0,solid,Steel E360,1.0,1.4,oiled,,143.0,,165200.0,0.0,0.4,0.5,0.8,0.6,0.5,0.5,0.6,spline,spline,1.0
30.0,12.0,hollow,Steel S235,0.0,1.5,oiled,,75.0,12.0,35316.0,0.0,0.5,0.6,0.4,0.8,0.1,0.7,0.4,press,press,1.0
35.0,24.0,solid,Aluminum 7075,0.0,1.3,oiled,,88.0,,64063.0,0.9,1.0,1.0,0.5,0.6,0.1,0.0,0.2,spline,spline,1.0
35.0,20.0,solid,Cast Iron GG25,0.0,1.6,dry,,72.0,,44607.0,0.7,0.3,0.1,0.4,0.2,0.1,0.5,0.9,spline,spline,1.0
70.0,90.0,hollow,Bronze CuSn8,1.0,1.8,dry,,148.0,39.0,263081.0,0.7,0.8,0.2,0.5,0.7,0.9,0.6,0.4,spline,spline,1.0
25.0,24.0,hollow,Bronze CuSn8,1.0,1.8,oiled,,73.0,13.0,10596.0,0.6,1.0,0.2,0.3,0.3,0.6,0.6,0.5,spline,spline,1.0
20.0,24.0,solid,Cast Iron GG25,1.0,1.8,oiled,,45.0,,14036.0,0.8,0.1,0.0,1.0,0.7,1.0,0.2,0.4,press,press,1.0
25.0,28.0,solid,Steel C45,1.0,1.6,dry,,60.0,,26210.0,0.1,0.2,0.7,0.9,1.0,0.0,0.2,0.4,key,key,1.0
210.0,168.0,solid,SteelC45E,0.0,1.6,oiled,,411.0,,4808098.0,0.2,0.5,0.1,0.8,1.0,0.3,0.2,0.4,press,press,1.0
70.0,91.0,solid,Steel S235,1.0,1.5,oiled,,190.0,,471083.0,0.6,0.6,0.6,1.0,1.0,0.1,0.5,0.8,spline,spline,1.0
45.0,42.0,hollow,Aluminum 7075,1.0,1.7,dry,,131.0,26.0,148287.0,0.3,0.8,0.2,0.0,0.1,0.1,0.4,0.8,spline,spline,1.0
120.0,145.0,solid,SteelC45E,1.0,1.4,dry,0.25,316.0,,1103799.0,0.7,0.7,1.0,0.4,0.0,1.0,0.2,1.0,spline,spline,1.0
50.0,32.0,solid,Steel E360,0.0,1.5,oiled,0.15,119.0,,123753.0,0.6,0.1,0.8,0.0,0.9,1.0,0.6,0.3,key,key,1.0
50.0,49.0,solid,Steel 42CrMo4,1.0,1.8,dry,,97.0,,203073.0,0.1,0.1,0.8,0.1,0.0,0.6,0.2,0.1,key,key,1.0
30.0,32.0,solid,Cast Iron GG25,1.0,1.5,oiled,,64.0,,28492.0,0.6,0.1,0.9,0.0,0.5,0.1,0.2,0.5,press,press,1.0
30.0,34.0,solid,Stainless 304,1.0,1.5,oiled,,80.0,,12662.0,0.2,0.4,0.9,0.2,1.0,1.0,0.1,0.7,spline,spline,1.0
25.0,27.0,solid,Bronze CuSn8,1.0,1.4,dry,0.21,58.0,,22824.0,0.1,1.0,0.3,0.8,0.6,0.6,0.4,0.3,spline,spline,1.0
80.0,81.0,solid,Steel S235,1.0,1.9,dry,,213.0,,474101.0,0.0,0.1,0.6,1.0,0.5,1.0,0.3,0.4,spline,spline,1.0
40.0,41.0,solid,Cast Iron GG25,1.0,1.4,dry,,80.0,,29252.0,0.3,0.7,0.9,0.0,0.1,0.1,0.6,0.3,key,key,1.0
70.0,47.0,solid,Bronze CuSn8,0.0,1.6,oiled,,157.0,,438662.0,0.3,0.6,0.5,0.4,0.9,0.5,0.1,0.9,spline,spline,1.0
30.0,29.0,solid,Cast Iron GG25,1.0,1.7,dry,,69.0,,21280.0,0.8,0.4,0.4,0.7,1.0,1.0,0.1,0.3,spline,spline,1.0
90.0,86.0,solid,Aluminum 6061,1.0,2.0,dry,,246.0,,1018948.0,0.8,0.7,0.1,0.3,0.9,0.6,0.1,0.7,spline,spline,1.0
130.0,147.0,solid,Bronze CuSn8,1.0,1.7,dry,,336.0,,1621292.0,0.1,0.9,1.0,0.2,0.2,1.0,0.2,0.0,key,key,1.0
30.0,27.0,solid,Aluminum 7075,1.0,1.6,oiled,,81.0,,37091.0,0.0,0.7,0.2,0.2,0.1,0.7,0.3,0.3,spline,spline,1.0
70.0,67.0,solid,Bronze CuSn8,1.0,1.8,oiled,,173.0,,184944.0,0.2,0.6,0.7,0.0,0.4,0.8,0.6,0.8,spline,spline,1.0
110.0,138.0,hollow,SteelC45E,1.0,2.0,dry,,260.0,40.0,1874950.0,0.4,0.9,0.1,0.1,0.5,0.9,0.7,0.8,spline,spline,1.0
25.0,23.0,solid,Bronze CuSn8,1.0,2.0,dry,,65.0,,18636.0,1.0,0.7,0.2,0.0,0.6,0.9,0.8,0.8,spline,spline,1.0
30.0,31.0,solid,Steel C45,1.0,1.4,oiled,,76.0,,40660.0,0.2,0.3,0.9,0.6,0.4,0.4,0.0,0.4,key,key,1.0
20.0,19.0,solid,Steel S235,1.0,1.7,dry,,47.0,,13044.0,0.4,0.2,0.6,0.4,0.3,0.8,1.0,0.1,key,key,1.0
25.0,23.0,solid,Steel 16MnCr5,1.0,1.4,oiled,,63.0,,25014.0,0.2,0.6,0.6,1.0,0.7,0.8,0.9,0.6,spline,spline,1.0
60.0,29.0,solid,Steel E360,0.0,1.6,oiled,,127.0,,160037.0,0.1,0.5,0.0,0.2,1.0,0.0,0.0,1.0,spline,spline,1.0
60.0,55.0,solid,Steel C45,1.0,1.5,dry,,152.0,,178264.0,0.0,0.6,0.1,0.3,0.2,0.1,0.2,0.0,spline,spline,1.0
30.0,35.0,hollow,SteelC45E,1.0,1.7,dry,,69.0,16.0,45936.0,0.9,1.0,0.6,0.7,0.9,0.8,0.6,0.6,spline,spline,1.0
40.0,37.0,solid,Cast Iron GG25,1.0,1.7,dry,,109.0,,94347.0,0.2,0.7,0.3,0.0,0.4,0.5,0.2,0.4,spline,spline,1.0
25.0,26.0,solid,Aluminum 6061,1.0,1.5,oiled,,49.0,,23738.0,0.6,0.6,0.3,0.5,0.2,0.3,0.0,0.1,key,key,1.0
25.0,25.0,hollow,SteelC45E,1.0,1.6,oiled,,63.0,9.0,12177.0,0.4,0.8,0.2,1.0,0.6,0.7,0.6,0.2,spline,spline,1.0
45.0,48.0,solid,Steel 16MnCr5,1.0,1.8,oiled,,116.0,,35159.0,0.0,0.1,0.2,0.8,0.8,0.6,0.2,0.4,spline,spline,1.0
35.0,27.0,solid,Stainless 304,0.0,1.6,oiled,,71.0,,38129.0,0.2,0.7,0.1,0.6,0.3,0.4,0.3,0.8,spline,spline,1.0
80.0,58.0,hollow,Steel C45,0.0,1.2,oiled,,168.0,30.0,195503.0,0.8,0.3,0.8,0.4,0.5,0.1,0.9,0.4,key,key,1.0
120.0,145.0,hollow,Bronze CuSn8,1.0,1.7,oiled,,276.0,65.0,806099.0,0.6,1.0,0.2,0.1,0.6,0.6,0.2,0.7,spline,spline,1.0
20.0,24.0,solid,Aluminum 7075,1.0,1.7,oiled,,55.0,,11310.0,0.0,0.1,0.6,0.7,0.1,0.3,1.0,0.8,press,press,1.0
40.0,47.0,solid,Bronze CuSn8,1.0,1.4,oiled,,98.0,,51684.0,0.2,0.2,0.9,0.3,1.0,0.3,0.9,0.6,key,key,1.0
80.0,74.0,solid,SteelC45E,1.0,1.3,oiled,0.23,174.0,,166079.0,0.6,0.4,0.4,0.1,0.9,0.1,0.1,0.2,key,key,1.0
45.0,51.0,solid,Steel C45,1.0,1.7,oiled,,96.0,,136293.0,0.5,0.0,0.4,0.0,0.9,0.2,0.3,0.7,key,key,1.0
60.0,57.0,solid,Steel E360,1.0,1.5,oiled,,134.0,,312384.0,0.2,0.1,0.1,0.2,1.0,0.8,0.5,0.1,press,press,1.0
16.0,15.0,solid,Stainless 304,1.0,1.7,dry,,47.0,,5029.0,1.0,0.7,0.4,0.5,0.4,0.3,0.6,0.3,key,key,1.0
110.0,85.0,solid,Cast Iron GG25,0.0,1.5,oiled,,209.0,,1767808.0,0.5,0.2,0.5,0.2,0.3,0.4,0.1,0.7,spline,spline,1.0
40.0,40.0,solid,Aluminum 7075,1.0,1.6,dry,,98.0,,117242.0,1.0,0.6,0.4,0.8,0.7,0.1,0.3,0.7,spline,spline,1.0
70.0,86.0,solid,Cast Iron GGG40,1.0,1.5,dry,,180.0,,234792.0,1.0,0.3,0.1,0.2,0.0,0.3,0.1,0.0,key,key,1.0
14.0,17.0,solid,Steel S235,1.0,1.6,oiled,,33.0,,4391.0,0.5,1.0,0.9,0.9,0.2,0.5,0.9,0.1,key,key,1.0
170.0,102.0,solid,Aluminum 7075,0.0,1.4,oiled,,380.0,,4128961.0,0.2,0.8,0.6,0.9,0.6,0.8,0.7,0.0,spline,spline,1.0
45.0,42.0,solid,Aluminum 6061,1.0,1.5,dry,,111.0,,51225.0,0.2,1.0,0.9,0.0,0.0,0.0,0.1,0.4,spline,spline,1.0
90.0,49.0,solid,Steel S235,0.0,1.7,dry,0.23,180.0,,1066207.0,0.8,0.2,0.2,0.7,0.3,0.2,0.6,1.0,spline,spline,1.0
100.0,77.0,solid,SteelC45E,0.0,1.1,oiled,,205.0,,770928.0,0.1,0.5,1.0,0.2,0.5,0.5,0.9,0.1,key,key,1.0
110.0,136.0,solid,Aluminum 7075,1.0,1.5,dry,,225.0,,1701612.0,0.4,0.5,0.0,0.2,0.6,0.1,0.9,0.4,key,key,1.0
110.0,104.0,solid,Aluminum 7075,1.0,1.6,dry,,307.0,,1838383.0,0.5,0.3,0.5,0.3,0.9,0.8,0.2,0.0,press,press,1.0
50.0,60.0,solid,SteelC45E,1.0,1.7,oiled,0.17,103.0,,73248.0,0.4,0.5,0.0,0.7,0.2,0.5,0.5,0.8,spline,spline,1.0
40.0,32.0,solid,Steel C45,0.0,1.4,dry,,104.0,,38595.0,0.1,0.3,0.4,0.6,0.8,0.1,1.0,0.3,key,key,1.0
25.0,24.0,hollow,Steel S235,1.0,1.8,oiled,,64.0,11.0,17421.0,0.1,0.9,0.4,0.8,0.0,0.8,0.3,0.9,spline,spline,1.0
110.0,107.0,solid,SteelC45E,1.0,1.5,dry,,263.0,,674496.0,0.4,0.9,0.2,0.6,1.0,0.8,0.3,0.5,spline,spline,1.0
60.0,30.0,solid,Steel E360,0.0,1.7,dry,,144.0,,326678.0,0.4,0.1,0.9,0.7,0.1,0.3,0.1,1.0,press,press,1.0
25.0,19.0,solid,Aluminum 6061,0.0,1.4,dry,,52.0,,19264.0,0.5,0.0,1.0,0.1,1.0,0.4,0.1,0.5,press,press,1.0
80.0,93.0,solid,Aluminum 6061,1.0,1.4,oiled,,208.0,,580905.0,0.1,0.9,0.8,0.2,0.0,0.7,0.1,0.0,key,key,1.0
30.0,19.0,hollow,Steel S235,0.0,1.3,oiled,,75.0,17.0,36775.0,0.4,0.8,0.8,0.5,0.4,1.0,0.0,0.0,spline,spline,1.0
30.0,30.0,solid,Aluminum 7075,1.0,1.7,oiled,,74.0,,26730.0,0.4,0.1,0.7,0.7,0.0,0.7,0.2,0.2,press,press,1.0
40.0,32.0,solid,Steel 42CrMo4,0.0,1.5,dry,,89.0,,31354.0,0.2,0.1,0.0,0.1,0.7,1.0,1.0,0.8,spline,spline,1.0
35.0,17.0,solid,Steel E360,0.0,1.6,oiled,,89.0,,45576.0,0.1,0.1,0.9,1.0,0.1,0.9,0.3,0.5,key,key,1.0
60.0,46.0,solid,SteelC45E,0.0,1.3,oiled,,131.0,,201320.0,0.4,0.4,0.2,0.0,0.6,0.9,0.0,0.0,spline,spline,1.0
60.0,26.0,solid,Steel 42CrMo4,0.0,1.6,dry,,126.0,,341135.0,0.4,1.0,0.7,1.0,0.6,1.0,0.9,0.5,spline,spline,1.0
30.0,28.0,solid,Cast Iron GGG40,1.0,1.7,dry,0.07,87.0,,12793.0,1.0,0.2,0.0,0.5,0.4,0.3,1.0,0.4,key,key,1.0
25.0,23.0,solid,Stainless 304,1.0,1.9,oiled,,53.0,,15770.0,1.0,0.7,0.2,0.3,1.0,0.6,0.5,0.7,spline,spline,1.0
50.0,49.0,solid,Cast Iron GGG40,1.0,1.7,dry,,118.0,,207237.0,0.0,0.1,0.0,1.0,0.9,0.0,1.0,0.7,press,press,1.0
60.0,74.0,solid,Steel C45,1.0,1.9,oiled,,160.0,,289478.0,0.8,1.0,0.1,0.5,0.2,0.4,0.4,0.7,spline,spline,1.0
40.0,42.0,solid,Steel 42CrMo4,1.0,1.5,oiled,,86.0,,78214.0,0.1,0.4,0.7,0.2,0.1,0.7,0.7,0.3,key,key,1.0
35.0,42.0,hollow,Steel 42CrMo4,1.0,1.8,oiled,,97.0,14.0,51557.0,0.3,1.0,1.0,0.1,0.3,1.0,0.1,0.5,spline,spline,1.0
60.0,65.0,solid,Cast Iron GGG40,1.0,1.5,dry,,134.0,,256941.0,0.4,0.2,0.4,0.8,0.2,0.0,0.8,0.7,press,press,1.0
140.0,107.0,solid,Aluminum 6061,0.0,1.6,oiled,,318.0,,2112475.0,0.7,0.7,0.6,0.4,0.3,0.8,0.1,0.8,spline,spline,1.0
30.0,34.0,hollow,Cast Iron GGG40,1.0,1.8,dry,,68.0,14.0,28676.0,0.2,0.6,0.0,0.5,0.8,0.0,0.2,0.6,spline,spline,1.0
35.0,17.0,solid,Steel 16MnCr5,0.0,1.7,dry,,76.0,,48241.0,0.3,1.0,0.2,0.3,0.2,0.9,0.1,0.3,spline,spline,1.0
120.0,67.0,solid,Steel 42CrMo4,0.0,1.3,dry,0.13,243.0,,1336534.0,0.7,0.4,0.1,0.2,0.7,0.1,0.9,0.1,key,key,1.0
100.0,122.0,hollow,Aluminum 7075,1.0,1.4,dry,,257.0,39.0,1025483.0,0.9,0.9,1.0,0.4,0.8,1.0,0.2,0.0,spline,spline,1.0
45.0,52.0,hollow,Cast Iron GGG40,1.0,1.6,oiled,,102.0,24.0,146141.0,0.2,0.3,0.9,0.6,0.4,0.0,1.0,0.9,press,press,1.0
35.0,21.0,solid,Stainless 304,0.0,1.7,oiled,,75.0,,77464.0,0.0,0.2,0.1,0.7,0.4,0.6,0.1,0.5,press,press,1.0
25.0,17.0,solid,Steel S235,0.0,1.6,oiled,,56.0,,21731.0,0.4,0.5,0.8,0.9,0.5,0.3,0.3,0.9,spline,spline,1.0
40.0,50.0,solid,SteelC45E,1.0,1.7,oiled,,112.0,,77179.0,0.6,0.0,0.4,0.0,0.2,0.1,0.7,0.6,key,key,1.0
100.0,103.0,solid,Aluminum 7075,1.0,1.2,oiled,,288.0,,637137.0,0.4,0.3,0.6,0.7,0.8,0.2,0.8,0.1,press,press,1.0
40.0,40.0,solid,Bronze CuSn8,1.0,1.5,dry,,100.0,,78995.0,0.5,0.9,0.2,0.9,0.6,0.9,0.0,0.0,spline,spline,1.0
45.0,54.0,solid,Bronze CuSn8,1.0,1.3,oiled,0.08,116.0,,74246.0,0.6,0.9,0.8,0.6,0.5,0.6,0.1,0.5,spline,spline,1.0
230.0,93.0,solid,Cast Iron GGG40,0.0,1.5,oiled,,420.0,,4085151.0,0.5,0.0,0.8,0.6,0.2,0.7,0.2,0.2,press,press,1.0
80.0,103.0,solid,Aluminum 7075,1.0,1.7,oiled,,182.0,,620659.0,0.2,1.0,0.6,0.2,0.5,0.9,0.8,0.8,spline,spline,1.0
30.0,33.0,solid,Cast Iron GG25,1.0,1.9,dry,,79.0,,42149.0,0.8,0.0,0.5,0.7,0.5,0.3,0.8,1.0,press,press,1.0
110.0,130.0,solid,Steel E360,1.0,1.6,dry,,280.0,,1020328.0,0.6,0.1,0.9,0.5,0.0,0.0,0.4,0.2,key,key,1.0
25.0,31.0,solid,Steel S235,1.0,1.5,oiled,,69.0,,25735.0,0.6,0.1,0.0,0.5,0.2,0.1,0.7,0.0,key,key,1.0
35.0,19.0,hollow,Steel 42CrMo4,0.0,1.6,dry,,64.0,14.0,40993.0,0.0,0.6,0.6,0.8,0.5,0.5,0.9,0.2,key,key,1.0
25.0,11.0,hollow,Steel E360,0.0,1.3,oiled,,54.0,12.0,25941.0,0.5,0.8,0.8,1.0,0.8,0.7,0.0,0.1,press,press,1.0
50.0,54.0,hollow,Steel S235,1.0,2.0,dry,,134.0,23.0,184939.0,0.0,0.9,0.0,0.1,0.4,0.9,0.1,0.9,spline,spline,1.0
40.0,37.0,hollow,Steel 42CrMo4,1.0,1.4,oiled,0.24,114.0,20.0,107116.0,0.9,0.2,0.6,0.1,0.0,0.6,0.8,0.0,key,key,1.0
20.0,24.0,hollow,Cast Iron GG25,1.0,1.8,dry,,59.0,8.0,8586.0,1.0,0.3,0.1,0.8,0.0,1.0,0.8,0.1,key,key,1.0
40.0,39.0,solid,Steel S235,1.0,1.6,dry,,103.0,,26292.0,0.5,0.0,0.3,0.1,0.6,0.4,0.8,0.6,key,key,1.0
60.0,33.0,solid,Stainless 304,0.0,1.4,dry,0.16,113.0,,317113.0,0.9,0.3,1.0,0.3,0.3,1.0,0.9,0.2,press,press,1.0
30.0,30.0,hollow,Aluminum 7075,1.0,1.7,dry,,78.0,11.0,10838.0,0.3,0.3,0.3,0.1,0.0,1.0,0.6,0.1,key,key,1.0
60.0,76.0,solid,Aluminum 7075,1.0,1.7,dry,,116.0,,275136.0,1.0,0.1,0.2,0.0,0.7,0.7,0.8,0.5,key,key,1.0
25.0,25.0,solid,Bronze CuSn8,1.0,1.7,oiled,,57.0,,18382.0,0.3,0.4,0.4,0.0,0.5,0.8,0.7,0.2,key,key,1.0
70.0,74.0,solid,Steel S235,1.0,1.7,dry,,149.0,,370959.0,1.0,0.9,0.2,0.3,0.0,0.2,0.4,0.3,spline,spline,1.0
25.0,25.0,solid,Cast Iron GGG40,1.0,1.5,dry,,71.0,,11635.0,1.0,1.0,1.0,0.1,0.0,0.3,0.3,0.7,spline,spline,1.0
120.0,143.0,solid,SteelC45E,1.0,1.5,oiled,,298.0,,714471.0,0.4,0.0,0.8,0.0,0.1,0.7,0.1,0.8,key,key,1.0
40.0,18.0,hollow,Stainless 304,0.0,1.5,oiled,,89.0,16.0,56463.0,0.6,0.4,1.0,1.0,0.1,0.8,0.2,0.5,press,press,1.0
45.0,49.0,solid,Steel C45,1.0,1.4,dry,,89.0,,117438.0,1.0,0.2,0.6,0.5,0.2,0.2,0.0,0.0,key,key,1.0
60.0,38.0,solid,SteelC45E,0.0,1.4,oiled,,111.0,,142955.0,0.1,0.8,0.6,0.9,0.2,0.4,0.5,1.0,spline,spline,1.0
25.0,29.0,solid,Cast Iron GG25,1.0,2.0,dry,,73.0,,21100.0,0.4,0.3,0.4,0.9,0.3,0.9,0.4,0.8,spline,spline,1.0
50.0,51.0,solid,Stainless 304,1.0,1.5,oiled,,135.0,,191771.0,0.7,0.8,0.6,1.0,0.2,0.9,0.2,0.0,spline,spline,1.0
120.0,153.0,solid,Cast Iron GG25,1.0,1.7,dry,0.09,280.0,,1103856.0,0.4,1.0,0.0,0.3,0.3,0.4,0.9,0.5,spline,spline,1.0
110.0,116.0,solid,Steel 42CrMo4,1.0,1.9,dry,,316.0,,1624779.0,0.4,0.1,0.8,0.0,0.3,0.7,0.4,0.2,press,press,1.0
20.0,24.0,solid,Aluminum 6061,1.0,1.5,dry,,43.0,,14307.0,0.5,0.7,1.0,0.9,0.7,0.0,0.4,0.2,press,press,1.0
30.0,29.0,solid,Steel 16MnCr5,1.0,1.7,dry,,59.0,,41932.0,0.4,0.7,0.7,0.7,0.7,0.4,0.7,0.3,key,key,1.0
45.0,56.0,hollow,Aluminum 6061,1.0,2.0,oiled,,95.0,15.0,133880.0,0.8,0.0,0.6,0.8,0.4,1.0,0.0,0.9,spline,spline,1.0
90.0,115.0,solid,Bronze CuSn8,1.0,1.9,dry,,179.0,,1039531.0,0.6,0.7,0.1,0.6,0.0,1.0,0.5,0.7,spline,spline,1.0
60.0,28.0,solid,Stainless 304,0.0,1.3,oiled,,109.0,,256375.0,0.9,1.0,1.0,0.2,0.0,0.5,1.0,0.1,spline,spline,1.0
80.0,82.0,solid,Steel 16MnCr5,1.0,1.8,oiled,,192.0,,610802.0,1.0,0.5,0.0,0.9,0.4,0.7,0.0,0.4,spline,spline,1.0
50.0,39.0,solid,Steel S235,0.0,1.7,dry,,128.0,,57964.0,0.6,0.3,0.7,0.8,0.7,0.9,0.3,0.7,spline,spline,1.0
60.0,37.0,solid,Steel 16MnCr5,0.0,1.3,dry,,122.0,,167206.0,0.8,1.0,1.0,0.4,0.0,0.0,0.9,0.1,key,key,1.0
25.0,28.0,hollow,Aluminum 7075,1.0,1.4,dry,0.2,72.0,14.0,18234.0,1.0,0.2,0.6,0.8,0.6,0.8,0.8,0.3,key,key,1.0
210.0,239.0,hollow,Steel E360,1.0,1.5,dry,,448.0,87.0,7079516.0,0.7,0.2,0.9,0.5,0.8,0.1,0.1,1.0,press,press,1.0
