d_mm,L_mm,L_rule,bending,shaft_mat,hub_mat,shaft_type,DiI_mm,DaA_mm,mu,S_R,RzI_um,RzA_um,M_req_Nmm,p_erf,p_zul,Z_erf,Z_zul,G,U_erf,U_zul,U_nom,tol_shaft_mm,tol_hub_mm,QI,QA,Mt_from_pzul,assembly_method,tA,tI,Mt_press,key_b_mm,key_h_mm,key_l_mm,Mt_key,spline_z,spline_b_mm,spline_hproj_mm,spline_D_mm,Mt_spline,label,label_score,Mt_label,pref_ease,pref_movement,pref_cost,pref_vibration,pref_speed,pref_bidirectional,score_press,score_key,score_spline
80.0,40.0,0.5D,False,Steel C45,Steel C45,hollow,40.13889148863346,144.92712390906095,0.18,1.5,8.19436953194957,11.165647998490451,378241.11422760156,92.89960341035342,126.08002693943054,0.12765552207592568,0.17324951960458052,0.015488014024352018,0.1431435361002777,0.18873753362893253,0.1704999346174706,0.10229996077048235,0.06819997384698824,0.5017361436079183,0.5520015704596366,342223.5626472829,heat_hub,299.9349308634714,,342223.5626472829,22.0,14.0,40.0,1008000.0,10,12,4.0,88,1344000.0,spline,1.1716276515910762,1344000.0,0.638161635073419,0.9100085978227217,0.26363481588225024,0.37403410938111303,0.6412446734465854,0.0,,0.6733225763610562,1.1716276515910762
18.0,18.0,D,True,Steel C45,Steel C45,hollow,11.748506881470254,36.40171099048755,0.18,1.7,16.826313059303,8.914551935812895,5593.97137467808,23.946534220785427,104.08342264865132,0.008180670333511258,0.03555721926278015,0.02059269199609272,0.028773362329603976,0.05614991125887287,0.04519929168716531,0.027119575012299186,0.018079716674866127,0.6526948267483474,0.49448225125197376,14302.442695805412,heat_hub,363.2866261984856,,14302.442695805412,6.0,6.0,18.0,43740.0,6,4,2.0,22,30240.0,key,3.062248343989636,43740.0,0.9307951068546918,0.36291125850219574,0.4930211975071862,0.10669604135263133,0.2772389843559123,1.0,1.2355932066705488,3.062248343989636,2.1293461049834455
25.0,12.5,0.5D,False,Aluminum 6061,Aluminum 6061,solid,,57.614250005299795,0.22,1.5,10.40834952399604,17.65118868423313,12535.091831329604,25.79422160248172,47.5,0.02774290062398184,0.05108848795469564,0.02244763056658334,0.05019053119056518,0.07353611852127898,0.06419788358899346,0.038518730153396075,0.025679153435597388,0.0,0.43392042763205824,15388.895264068751,heat_hub,348.4537284042632,,15388.895264068751,8.0,7.0,12.5,21875.0,6,6,2.5,30,33750.0,spline,0.7041153185253849,33750.0,0.5640250365648014,0.4038402464888776,0.49885237975744157,0.014875909263625142,0.1286205821457327,0.0,0.30268525193289647,0.38417412148564734,0.7041153185253849
20.0,10.0,0.5D,False,Aluminum 6061,Aluminum 6061,solid,,43.927399842762995,0.22,1.3,18.904909325494298,9.216102851246053,11280.535647879678,41.84972049147755,47.5,0.036485673268567886,0.04141173369628369,0.022496809741392284,0.058982483009960174,0.06390854343767598,0.06193811926658965,0.03716287155995379,0.02477524770663586,0.0,0.4552966957204271,9848.892969004002,heat_hub,369.6189309903166,,9848.892969004002,6.0,6.0,10.0,12000.0,6,6,2.5,25,27000.0,spline,1.1747919686932662,27000.0,0.42079410256135075,0.9419669334864154,0.3434827383427055,0.23823837031746242,0.7680100219380129,1.0,,0.4530646104772503,1.1747919686932662
70.0,70.0,D,True,Steel C45,Steel C45,hollow,35.79969528001566,136.21512613026405,0.18,1.7,18.733408135558108,11.563560387025598,423767.08037663833,119.94953636843627,133.44573560865229,0.1410193223028646,0.15688620206031328,0.024237574818066963,0.16525689712093156,0.18112377687838024,0.17477702497540076,0.10486621498524046,0.0699108099901603,0.511424218285938,0.5138930013767944,277322.06235704,heat_hub,318.956877236167,,277322.06235704,20.0,12.0,70.0,1323000.0,10,12,4.0,78,1176000.0,spline,1.0400870967027216,1176000.0,0.5120924532685903,0.983244343705078,0.6979418893951743,0.7200598167001805,0.4668125603646224,1.0,,1.0139021784975402,1.0400870967027216
25.0,12.5,0.5D,False,Steel C45,Steel C45,hollow,16.4497055616235,42.63608269703431,0.18,1.5,11.461737851690458,14.568897778296003,14762.023544928119,37.12709558066969,102.82533850300041,0.01888934153753325,0.05231497124452975,0.020824508503989172,0.03971385004152242,0.07313947974851892,0.05976922786572032,0.035861536719432194,0.02390769114628813,0.6579882224649399,0.5863578081890473,27256.10580370489,heat_hub,347.1315991617297,,27256.10580370489,8.0,7.0,12.5,49218.75,6,6,2.5,30,78750.0,spline,2.1947340089761895,78750.0,0.6520740524508186,0.1362282798215113,0.6312277419575049,0.6048811392842783,0.5164435410393545,1.0,1.122363216654688,1.3265793080490673,2.1947340089761895
25.0,25.0,D,True,Aluminum 6061,Aluminum 6061,solid,,60.69052446021268,0.22,1.7,11.439492747205056,6.724296896060668,13676.340792259103,24.83174035505015,47.5,0.02637740637506778,0.050456664933712786,0.014531031714612579,0.04090843808968036,0.06498769664832536,0.05535599322486736,0.03321359593492042,0.022142397289946946,0.0,0.41192591796416966,15388.895264068751,heat_hub,319.9589888277512,,15388.895264068751,8.0,7.0,25.0,43750.0,6,6,2.5,30,33750.0,key,1.1014902327656446,43750.0,0.3453070899865107,0.9376458530928666,0.13511305723176725,0.661453510714823,0.602563058231894,0.0,0.40485086377621626,1.1014902327656446,0.9991623984354899
45.0,45.0,D,True,Aluminum 6061,Aluminum 6061,solid,,110.01468809000893,0.22,1.3,17.862858781427654,13.985022977952562,87911.04213751761,64.4230425441691,47.5,0.12298783381233876,0.09068063033627771,0.025478305407504172,0.14846613921984292,0.11615893574378189,0.11615893574378189,0.06969536144626913,0.04646357429751276,0.0,0.40903629125579194,49860.02065558275,heat_hub,318.44247359959604,,49860.02065558275,14.0,9.0,45.0,182250.0,8,9,2.5,50,121500.0,key,0.4113688466040939,182250.0,0.8620113231946971,0.4232487390059019,0.28153685912401527,0.20371580000470613,0.042290357485692986,0.0,,0.4113688466040939,0.1285493209772035
50.0,25.0,0.5D,False,Steel C45,Steel C45,solid,,101.90941883409499,0.18,1.3,11.83261285250915,19.29165331109846,169126.95514122635,122.70035747376599,181.33333333333334,0.08799798912263944,0.13004826573264308,0.02489941293088609,0.11289740205352553,0.15494767866352918,0.13812756801952772,0.08287654081171662,0.05525102720781109,0.0,0.4906317843044348,192265.47039969536,heat_hub,361.5794644392153,,192265.47039969536,14.0,9.0,25.0,253125.0,8,10,4.0,58,560000.0,spline,1.2571640696839455,560000.0,0.31232488645440604,0.4972376233837108,0.3468219416638275,0.3921039189788095,0.4969864115070799,1.0,0.583829849570165,0.4114200181694816,1.2571640696839455
10.0,10.0,D,True,Aluminum 6061,Aluminum 6061,solid,,21.780684224842144,0.22,1.5,15.909903745622582,11.165081418528974,739.496484498487,9.510668356122292,47.5,0.004156074884397015,0.02075706455285841,0.021659988131321247,0.02581606301571826,0.042417052684179654,0.035776656816795094,0.021465994090077056,0.014310662726718038,0.0,0.4591223993135356,2462.2232422510006,heat_hub,456.8087723681638,,2462.2232422510006,3.0,3.0,10.0,3000.0,6,3,2.0,14,5400.0,spline,2.788037242666521,5400.0,0.27078292478921817,0.3484605108955642,0.2629674245568141,0.49266094518463766,0.647778073937629,0.0,1.3037604651951071,1.4057597065034404,2.788037242666521
16.0,16.0,D,True,Aluminum 6061,Aluminum 6061,solid,,34.62586238237142,0.22,1.5,12.358922742590895,19.95773030504545,5527.497192746157,27.769207738387816,47.5,0.019453445349705858,0.03327565780112799,0.025853322438109082,0.045306767787814936,0.05912898023923707,0.05360009525866822,0.03216005715520093,0.02144003810346729,0.0,0.4620823540310105,6303.291500162561,heat_hub,411.29677207935976,,6303.291500162561,5.0,5.0,16.0,12800.0,6,4,2.0,20,11520.0,spline,0.7061665943444062,11520.0,0.04618700232020834,0.6438523147238695,0.08285210396083109,0.3724656696892634,0.03509265819570384,1.0,0.47468933440645583,0.6842215840663473,0.7061665943444062
40.0,20.0,0.5D,False,Steel C45,Steel C45,hollow,21.890665370823335,91.96837075741283,0.18,1.7,13.251925400675923,12.498425401605784,118623.61040144031,102.82970567971896,127.0238605572321,0.06775217632490915,0.08369315988076048,0.02060028064182537,0.08835245696673452,0.10429344052258585,0.09791704710024532,0.05875022826014719,0.03916681884009813,0.5472666342705834,0.43493213667456343,86196.36106595836,heat_hub,320.61133442205386,,86196.36106595836,12.0,8.0,20.0,144000.0,8,8,3.0,46,268800.0,spline,0.5176922223908477,268800.0,0.18793702409821134,0.354497206287952,0.05869322686702794,0.4273313567413316,0.19135046746592,0.0,,0.04550500886401204,0.5176922223908477
90.0,90.0,D,True,Aluminum 6061,Aluminum 6061,solid,,160.5523031504121,0.22,1.3,6.745809432445816,16.030904523876547,467035.1844631525,85.56327745275648,47.5,0.36488287136833614,0.2025627921927809,0.01822137116505789,0.38310424253339403,0.2207841633578388,0.2207841633578388,0.13247049801470326,0.08831366534313552,0.0,0.5605649886920915,199440.082622331,heat_hub,307.7631142202211,,199440.082622331,25.0,14.0,90.0,1134000.0,10,14,4.0,98,756000.0,key,0.5253482313998826,1134000.0,0.8416316173034681,0.9677086056750882,0.9143469647818772,0.17658795884343115,0.7929674756775595,1.0,,0.5253482313998826,0.31207289537345184
40.0,40.0,D,True,Steel C45,Steel C45,solid,,93.8183842252634,0.18,1.3,14.403431670025938,16.152774601800743,59474.4098937212,67.41913334800039,181.33333333333334,0.03709738591698967,0.09977868762503622,0.024444965017461347,0.06154235093445101,0.12422365264249757,0.09915113195927894,0.05949067917556736,0.03966045278371158,0.0,0.42635566931058705,123049.90105580502,heat_hub,362.13260967186994,,123049.90105580502,12.0,8.0,40.0,288000.0,8,8,3.0,46,268800.0,key,1.8738699044979623,288000.0,0.8558099418046202,0.026583957587774765,0.7585411351958442,0.3244120439095498,0.7654417426185364,1.0,1.153113621077765,1.8738699044979623,1.7803346747287325
12.0,12.0,D,True,Steel C45,Steel C45,solid,,27.464842066694274,0.18,1.5,6.084642190950921,9.981907207735569,2982.1409200442085,32.55298137322691,181.33333333333334,0.0054070047672282575,0.030119213553727167,0.012853239518949193,0.01826024428617745,0.04297245307267636,0.0330875695580768,0.019852541734846078,0.01323502782323072,0.0,0.43692222845701384,11074.491095022453,heat_hub,401.75314633803026,,11074.491095022453,4.0,4.0,12.0,12960.0,6,3,2.0,16,15120.0,spline,2.0970256987867986,15120.0,0.23950625823276916,0.8437096804050135,0.31048259241714504,0.6669898626186822,0.05522895570586106,1.0,1.7018095649336555,1.6616508160600856,2.0970256987867986
90.0,90.0,D,True,Steel C45,Steel C45,solid,,210.65257281023972,0.18,1.5,17.118847727610472,19.60925587461172,791264.3186231575,153.55418698505224,181.33333333333334,0.1902066838844195,0.22461655190424026,0.029382482881777753,0.21958916676619725,0.25399903478601804,0.24023508757808973,0.14414105254685383,0.0960940350312359,0.0,0.4272437730018797,622940.124095013,heat_hub,338.5176248018685,,622940.124095013,25.0,14.0,90.0,2551500.0,10,14,4.0,98,1764000.0,key,0.43159322496886066,2551500.0,0.7233691006112931,0.19782171386815406,0.21223508812251213,0.012437290739735873,0.09295317065783004,1.0,,0.43159322496886066,0.051067005237040664
70.0,70.0,D,True,Aluminum 6061,Aluminum 6061,hollow,31.948254000788364,169.88587077490718,0.22,1.3,11.728491474185718,8.499338854237804,311519.26540183136,94.3434298217164,37.605547071286274,0.31411490710514006,0.12520705413463795,0.01618226426273882,0.3302971713678789,0.14138931839737678,0.14138931839737678,0.08483359103842607,0.056555727358950716,0.4564036285826909,0.4120413291623736,95517.2494692162,heat_hub,271.6539504730676,,95517.2494692162,20.0,12.0,70.0,588000.0,10,12,4.0,78,504000.0,spline,0.7184664231244309,504000.0,0.7427037034019148,0.7701527167024087,0.2547213618589429,0.939617275881005,0.8332433622564188,1.0,,0.5460028559548344,0.7184664231244309
25.0,25.0,D,True,Aluminum 6061,Aluminum 6061,hollow,13.929773124584072,42.8139134199651,0.22,1.7,18.773931297208264,18.942909152442077,28044.607935680404,50.91979157262296,31.30414894948653,0.07281770113147702,0.04476640795215907,0.030173472359720274,0.1029911734911973,0.07493988031187934,0.07493988031187934,0.044963928187127605,0.029975952124751737,0.5571909249833629,0.5839223281173342,10141.816200304338,heat_hub,353.1329343729311,,10141.816200304338,8.0,7.0,25.0,43750.0,6,6,2.5,30,33750.0,key,0.6538125431671608,43750.0,0.3496875992871431,0.27033508648418647,0.5784196219786261,0.7250294134562654,0.9799386033465421,1.0,,0.6538125431671608,0.6677504356948724
18.0,18.0,D,True,Aluminum 6061,Aluminum 6061,solid,,42.369777437730576,0.22,1.3,13.038350428957157,12.786654872282233,5743.423071657618,26.305625258923907,47.5,0.020263823423780414,0.036590333936390315,0.02066000424099151,0.04092382766477193,0.05725033817738183,0.050719733972337866,0.030431840383402717,0.02028789358893515,0.0,0.42483111992868006,7977.60330489324,heat_hub,368.38119526565663,,7977.60330489324,6.0,6.0,18.0,19440.0,6,4,2.0,22,12960.0,key,1.1576075823683734,19440.0,0.229554281730605,0.5068821437131783,0.4449144741306421,0.10034238621782754,0.13802037184946225,1.0,0.6434976297794432,1.1576075823683734,0.7331329661097298
16.0,8.0,0.5D,False,Steel C45,Steel C45,solid,,37.19233961606737,0.18,1.5,19.6302582047499,11.776729721380127,3293.357014871939,20.221992603519976,181.33333333333334,0.0044607427519526574,0.040000081505977926,0.025125590340904027,0.029586333092856684,0.06512567184688195,0.05090993634527184,0.030545961807163104,0.020363974538108738,0.0,0.4301961147151893,19687.984168928804,heat_hub,442.5295408691768,,19687.984168928804,5.0,5.0,8.0,14400.0,6,4,2.0,20,26880.0,spline,3.1913811108648136,26880.0,0.33216697505291004,0.7301829739475499,0.6855570858900655,0.019218537330885743,0.8716198699285088,0.0,2.44303890303398,1.6379345283540012,3.1913811108648136
8.0,8.0,D,True,Aluminum 6061,Aluminum 6061,solid,,18.960997554981958,0.22,1.3,16.77890118627868,14.311040188476714,749.9003600883317,17.3878713773966,47.5,0.005943195016019864,0.01623555621810743,0.024871953099804316,0.03081514811582418,0.041107509317911746,0.03699056483707672,0.02219433890224603,0.014796225934830688,0.0,0.42191872958171545,1575.8228750406402,heat_hub,531.536555394914,,1575.8228750406402,2.0,2.0,8.0,1280.0,6,3,3.0,14,6480.0,spline,3.6011119420725435,6480.0,0.3814726545103665,0.6684998406297015,0.44747665855882757,0.9154592179434341,0.094974336809036,1.0,1.1907492673977726,0.6861930970890666,3.6011119420725435
80.0,80.0,D,True,Steel C45,Steel C45,hollow,37.406191516811106,191.68375260281667,0.18,1.7,16.925320461088976,9.115986003602348,334594.9757400939,72.51149826082347,141.6886770258834,0.08944308240420148,0.17477327484509295,0.02083304517175306,0.11027612757595455,0.195606320016846,0.1614742430404894,0.09688454582429364,0.06458969721619577,0.4675773939601388,0.41735409972782667,384590.68431094557,heat_hub,307.0899166842146,,384590.68431094557,22.0,14.0,80.0,2016000.0,10,12,4.0,88,1344000.0,key,1.8953559800597906,2016000.0,0.5765172523360081,0.8473677929745098,0.7919888211278147,0.09428483749799232,0.09631760684689106,1.0,0.22211306142570175,1.8953559800597906,1.1081320525573208
50.0,50.0,D,True,Aluminum 6061,Aluminum 6061,solid,,100.29054781493404,0.22,1.3,14.785719435562804,11.391525899915152,187660.81269857765,111.39261898599892,47.5,0.2502233312953014,0.10670014175733433,0.020941796268382364,0.27116512756368377,0.1276419380257167,0.1276419380257167,0.07658516281543001,0.051056775210286676,0.0,0.49855146959875923,61555.581056275005,heat_hub,316.0698967095278,,61555.581056275005,14.0,9.0,50.0,225000.0,8,10,4.0,58,240000.0,key,-0.030143236052367545,225000.0,0.3075687744453409,0.4755911646619114,0.5003445719851147,0.1650926141403608,0.013510821049985133,0.0,,-0.030143236052367545,-0.04918275377623729
35.0,17.5,0.5D,False,Steel C45,Steel C45,hollow,21.53559685879267,86.22077430663505,0.18,1.3,15.067907167028903,6.136624571603837,45363.412479981256,67.16494058217889,112.68098747127735,0.04084214286684134,0.06851986987240437,0.016963625390906192,0.05780576825774753,0.08548349526331056,0.07441240446108535,0.04464744267665121,0.029764961784434142,0.6153027673940763,0.4059346518453454,58542.37996335103,heat_hub,306.8654649126442,,58542.37996335103,10.0,8.0,17.5,110250.0,8,7,2.5,40,171500.0,spline,1.8047630717393846,171500.0,0.7550545539411949,0.7638182940901233,0.4178050419982061,0.47734597547509416,0.9014916947704279,1.0,0.908804077481948,1.0566413045505252,1.8047630717393846
16.0,16.0,D,True,Steel C45,Steel C45,solid,,30.512735966943954,0.18,1.7,15.551271795912571,8.340502144171637,2999.872756380379,16.25287914708083,181.33333333333334,0.003830128455267444,0.04273273391153227,0.019113419152067365,0.02294354760733481,0.06184615306359963,0.0462851108810937,0.02777106652865622,0.018514044352437482,0.0,0.5243712008432688,19687.984168928804,heat_hub,425.4487138729147,,19687.984168928804,5.0,5.0,16.0,28800.0,6,4,2.0,20,26880.0,key,3.777023672469497,28800.0,0.22492243607057694,0.7181574576750963,0.39933720602052947,0.993887523269036,0.7993341124599092,0.0,2.7955297041255522,3.777023672469497,3.7065263280414036
90.0,90.0,D,True,Aluminum 6061,Aluminum 6061,solid,,190.57338493872314,0.22,1.3,12.533929525351898,17.0749912832962,551503.3601051379,101.0382870212349,47.5,0.40087265621880186,0.18845777904361352,0.023687136646918478,0.4245597928657203,0.212144915690532,0.212144915690532,0.1272869494143192,0.08485796627621281,0.0,0.472259019951493,199440.082622331,heat_hub,299.7638108245667,,199440.082622331,25.0,14.0,90.0,1134000.0,10,14,4.0,98,756000.0,key,0.16449253330338331,1134000.0,0.16625772458933774,0.732777326758619,0.9651312263788294,0.4745298116780544,0.14168011649734835,1.0,,0.16449253330338331,-0.08956574871513756
60.0,30.0,0.5D,False,Aluminum 6061,Aluminum 6061,solid,,139.38242288573366,0.22,1.7,15.10654271050391,14.423769495462702,137159.738922598,43.23559208303685,47.5,0.11137910423842724,0.1223646351636522,0.02362424976477329,0.13500335400320054,0.1459888849284255,0.14159467255833552,0.0849568035350013,0.05663786902333421,0.0,0.43047034739228396,88640.03672103601,heat_hub,306.09567351170205,,88640.03672103601,18.0,11.0,30.0,198000.0,8,12,4.0,68,345600.0,spline,0.8678426885703094,345600.0,0.2187111615212325,0.5854188243764984,0.26715502725566187,0.7547365036042615,0.07969962987978985,1.0,,0.3031495332472931,0.8678426885703094
12.0,12.0,D,True,Aluminum 6061,Aluminum 6061,solid,,29.710914166451207,0.22,1.7,9.268268883592919,7.963652452180614,2144.6950248046946,16.901307913560224,47.5,0.008580728758014869,0.024115566563857098,0.013785537068618826,0.022366265826633695,0.037901103632475924,0.03168716851013903,0.01901230110608342,0.012674867404055613,0.0,0.40389198167285234,3545.6014688414402,heat_hub,366.5354418921939,,3545.6014688414402,4.0,4.0,12.0,5760.0,6,3,2.0,16,6480.0,spline,1.3516217732815243,6480.0,0.21177940944691886,0.7479963402847483,0.7182035904118325,0.7356618419485297,0.303004082590269,1.0,1.0640701765664398,1.1068559838686538,1.3516217732815243
